 L23E L23I L4E L4I L5E L5I L6E L6I
L23E 1.0 0.16412079226845117 0.06565821684190003 0.34622563133260376 0.327381353711415 0.16500324965011445 0.12633612564256663 0.10908308547358746
L23I 0.16412079226845117 1.0 -0.17418546399311552 -0.008569154980277363 0.19256874206592456 0.07944771551531278 -0.024899252766909862 0.13593541718520796
L4E 0.06565821684190003 -0.17418546399311552 1.0 0.45282299456449127 -0.017639360643529264 0.05461387552521691 0.14476874057900055 -0.06691465989672182
L4I 0.34622563133260376 -0.008569154980277363 0.45282299456449127 1.0 0.16592952191458624 0.10183107738996741 0.09963417225274632 0.003602914916647467
L5E 0.327381353711415 0.19256874206592456 -0.017639360643529264 0.16592952191458624 1.0 0.6762566852628967 0.09479102018665393 0.16857775474472783
L5I 0.16500324965011445 0.07944771551531278 0.05461387552521691 0.10183107738996741 0.6762566852628967 1.0 0.07811507739462177 0.10462645267109985
L6E 0.12633612564256663 -0.024899252766909862 0.14476874057900055 0.09963417225274632 0.09479102018665393 0.07811507739462177 1.0 0.0271452403794942
L6I 0.10908308547358746 0.13593541718520796 -0.06691465989672182 0.003602914916647467 0.16857775474472783 0.10462645267109985 0.0271452403794942 1.0
