 L23E L23I L4E L4I L5E L5I L6E L6I
L23E 1.0 0.995688394317609 0.7990407876441656 0.7914595158642559 0.6888122808694861 0.5926083018213958 0.44620944588995015 0.32900289478198624
L23I 0.995688394317609 1.0 0.7581438491291994 0.750101812221629 0.6880881558310643 0.5891828511963154 0.45317173010373923 0.34217961906493477
L4E 0.7990407876441656 0.7581438491291994 1.0 0.9973502576938262 0.5228044791201925 0.4723085225565256 0.24629403964570368 0.10478218904732114
L4I 0.7914595158642559 0.750101812221629 0.9973502576938262 1.0 0.5151257080321721 0.46543653781243877 0.24335817412104685 0.10176683068789608
L5E 0.6888122808694861 0.6880881558310643 0.5228044791201925 0.5151257080321721 1.0 0.9870197327972481 0.4201123119467425 0.3414918342234048
L5I 0.5926083018213958 0.5891828511963154 0.4723085225565256 0.46543653781243877 0.9870197327972481 1.0 0.3827376505169452 0.3107073355124321
L6E 0.44620944588995015 0.45317173010373923 0.24629403964570368 0.24335817412104685 0.4201123119467425 0.3827376505169452 1.0 0.9815624258996936
L6I 0.32900289478198624 0.34217961906493477 0.10478218904732114 0.10176683068789608 0.3414918342234048 0.3107073355124321 0.9815624258996936 1.0
