 L23E L23I L4E L4I L5E L5I L6E L6I
L23E 1.0 0.9967687691293551 0.7107625264087839 0.6953896800809785 0.7303542843017122 0.6167216754061082 0.5619125058559435 0.46384404380494404
L23I 0.9967687691293551 1.0 0.6649897140649897 0.6485566719673671 0.733328788609651 0.6171071249321236 0.5674647111755492 0.47531133068502357
L4E 0.7107625264087839 0.6649897140649897 1.0 0.9977304536487963 0.4890141404615252 0.4420196329714688 0.33883284946015507 0.20557432960118216
L4I 0.6953896800809785 0.6485566719673671 0.9977304536487963 1.0 0.47604301971920443 0.4312858719051495 0.3287479721795192 0.19569247629880662
L5E 0.7303542843017122 0.733328788609651 0.4890141404615252 0.47604301971920443 1.0 0.984189737500412 0.5441164195309188 0.4727348518048534
L5I 0.6167216754061082 0.6171071249321236 0.4420196329714688 0.4312858719051495 0.984189737500412 1.0 0.4971548201150213 0.43138935822422886
L6E 0.5619125058559435 0.5674647111755492 0.33883284946015507 0.3287479721795192 0.5441164195309188 0.4971548201150213 1.0 0.9846240402052499
L6I 0.46384404380494404 0.47531133068502357 0.20557432960118216 0.19569247629880662 0.4727348518048534 0.43138935822422886 0.9846240402052499 1.0
